Qplus sensor tuning for ncAFM in May 2025
23420.62	167.153	0.171894882505789
23420.73	167.167	0.174073848726801
23420.84	167.182	0.176292461943998
23420.95	167.199	0.178584497866944
23421.06	167.213	0.180940369586265
23421.17	167.230	0.183347898428983
23421.28	167.246	0.185820660441575
23421.39	167.263	0.188425444116977
23421.50	167.281	0.191059595483928
23421.61	167.299	0.193746401010204
23421.72	167.318	0.196518601951623
23421.83	167.339	0.199397438054254
23421.94	167.357	0.202340701684643
23422.05	167.377	0.205400329109757
23422.16	167.400	0.208537549506465
23422.27	167.423	0.21179771625425
23422.38	167.442	0.215132120952704
23422.49	167.468	0.218669866674584
23422.60	167.490	0.222258079434468
23422.71	167.516	0.225963683489071
23422.82	167.540	0.229765758633895
23422.93	167.564	0.233728855908621
23423.04	167.593	0.237830220642118
23423.14	167.621	0.242055095311929
23423.25	167.650	0.246491214774851
23423.36	167.684	0.25108061551452
23423.47	167.730	0.255840059721446
23423.58	168.476	0.267262550980814
23423.69	167.828	0.266101563076242
23423.80	167.817	0.271417264586811
23423.91	167.867	0.277025945319517
23424.02	167.902	0.282855028939855
23424.13	167.943	0.288925591283971
23424.24	167.985	0.295284047006719
23424.35	168.030	0.301923414869829
23424.46	168.076	0.308863812746996
23424.57	168.123	0.31616206572565
23424.68	168.175	0.323819123158829
23424.79	168.231	0.331862362970935
23424.90	168.293	0.34045374240627
23425.01	168.354	0.349314632804958
23425.12	168.411	0.358691276543661
23425.23	168.486	0.368534210905185
23425.34	168.560	0.379011287930762
23425.45	168.633	0.390084724230381
23425.56	168.712	0.401869650797457
23425.67	168.796	0.414396382689789
23425.78	168.889	0.427771996135296
23425.89	168.988	0.441911483804555
23426.00	169.103	0.456921600397128
23426.11	169.212	0.473578045492793
23426.21	169.335	0.491210154978343
23426.32	169.473	0.510173577959469
23426.43	169.622	0.530650730288132
23426.54	169.786	0.553009106956181
23426.65	169.973	0.577208319564761
23426.76	170.163	0.603281307386127
23426.87	170.368	0.632179626143714
23426.98	170.593	0.664170639415298
23427.09	170.848	0.699299588989159
23427.20	171.147	0.737582302603669
23427.31	171.451	0.783254967693628
23427.42	171.865	0.83354087298007
23427.53	172.349	0.890548318314044
23427.64	172.833	0.954726847359896
23427.75	173.352	1.03024820512377
23427.86	174.027	1.11913615632031
23427.97	175.029	1.22903266211308
23428.08	176.036	1.35590509265048
23428.19	177.422	1.51415436795817
23428.30	179.531	1.70902247014747
23428.41	-177.276	1.96667738029157
23428.52	-174.323	2.26871126912616
23428.63	-169.209	2.53403234446604
23428.74	-164.520	3.02029481412611
23428.85	-155.590	3.5072051660755
23428.96	-145.902	4.30523168691667
23429.07	-129.601	5.01685935327406
23429.18	-105.198	5.35666537862546
23429.28	-75.360	5.44141385652769
23429.39	-51.966	4.95593998036369
23429.50	-40.715	3.60594509615011
23429.61	-34.045	2.77921686369149
23429.72	-29.473	2.33062135170186
23429.83	-27.563	1.98591545008036
23429.94	-26.116	1.7366135774533
23430.05	-25.135	1.54698282551262
23430.16	-23.970	1.39004593988578
23430.27	-22.968	1.25406107019618
23430.38	-22.453	1.14011859393959
23430.49	-21.996	1.04832671583894
23430.60	-21.560	0.967825448727857
23430.71	-21.147	0.897970735213054
23430.82	-20.015	0.842251711955356
23430.93	-19.141	0.794602127607233
23431.04	-18.832	0.749616596763304
23431.15	-18.556	0.708674171105252
23431.26	-18.353	0.672113566022321
23431.37	-18.153	0.639325395540587
23431.48	-17.970	0.609279462934895
23431.59	-17.814	0.582043909368975
23431.70	-17.661	0.557182328145036
23431.81	-17.507	0.534315019438893
23431.92	-17.358	0.513096051188776
23432.03	-17.233	0.493143058295784
23432.14	-17.129	0.474938151505092
23432.25	-17.020	0.458123337633519
23432.35	-16.918	0.442422647335545
23432.46	-16.825	0.427749144442735
23432.57	-16.735	0.414053327495549
23432.68	-16.650	0.401129960075795
23432.79	-16.573	0.389082705773644
23432.90	-16.499	0.377644285780901
23433.01	-16.430	0.366844324415765
23433.12	-16.366	0.356701680591255
23433.23	-16.302	0.346931893103224
23433.34	-16.247	0.337736872819613
23433.45	-16.191	0.32911275245959
23433.56	-16.136	0.320914194251832
23433.67	-16.082	0.31303584418159
23433.78	-16.035	0.305555732975852
23433.89	-15.993	0.298427163193751
23434.00	-15.950	0.291680577047454
23434.11	-15.908	0.28519032913579
23434.22	-15.868	0.278960039384613
23434.33	-15.827	0.27297891920956
23434.44	-15.790	0.267164024559476
23434.55	-15.756	0.261699339192368
23434.66	-15.719	0.256425742002329
23434.77	-15.686	0.251376183188943
23434.88	-15.652	0.246513308839314
23434.99	-15.620	0.241840275957935
23435.10	-15.589	0.237308569524993
23435.21	-15.560	0.232959948160088
23435.32	-15.533	0.228777893054116
23435.43	-15.506	0.224726552967392
23435.53	-15.479	0.220761926197833
23435.64	-15.454	0.216978732151817
23435.75	-15.429	0.213356881101798
23435.86	-15.404	0.20981011834727
23435.97	-15.380	0.206409367215979
23436.08	-15.356	0.203089594541272
23436.19	-15.337	0.199888352252479
23436.30	-15.316	0.196773508706246
23436.41	-15.295	0.193770535173752
23436.52	-15.275	0.190859969089869
23436.63	-15.254	0.188032935146085
23436.74	-15.235	0.185234187088347
23436.85	-15.216	0.182562171204252
23436.96	-15.197	0.179955108021936
23437.07	-15.182	0.177421474830257
23437.18	-15.164	0.17496570812451
23437.29	-15.151	0.172589637404361
23437.40	-15.134	0.170277542880198
23437.51	-15.117	0.168011764333804
23437.62	-15.101	0.165793251449349
23437.73	-15.086	0.163644321804831
23437.84	-15.071	0.161531552676502
23437.95	-15.054	0.15945002411757
23438.06	-15.040	0.157445707729396
23438.17	-15.029	0.155500676070917
23438.28	-15.018	0.153602366025879
23438.39	-15.006	0.151748257686147
23438.50	-14.995	0.149957213938314
23438.60	-14.980	0.148195673976937
23438.71	-14.966	0.146467957076883
23438.82	-14.955	0.144783005104026
23438.93	-14.941	0.143127863876212
23439.04	-14.929	0.141499919444054
23439.15	-14.919	0.139900066523951
23439.26	-14.906	0.138360995377522
23439.37	-14.896	0.136855005558615
23439.48	-14.887	0.135379656630571
23439.59	-14.877	0.133932657165757
23439.70	-14.866	0.132512574359636
23439.81	-14.855	0.131120075772631
23439.92	-14.846	0.12977061198472
23440.03	-14.836	0.128437887539266
23440.14	-14.824	0.127133692030131
23440.25	-14.815	0.12585214423676
23440.36	-14.806	0.124572197793685
23440.47	-14.795	0.123344586299495
23440.58	-14.783	0.122136738699788
23440.69	-14.770	0.120961959513487
23440.80	-14.760	0.11980014311875
23440.91	-14.750	0.118663192356296
23441.02	-14.741	0.117531664859999
23441.13	-14.734	0.116449855383021
23441.24	-14.725	0.11536744887656
23441.35	-14.716	0.11431318454522
23441.46	-14.707	0.113262503715306
23441.57	-14.700	0.112232319904265
23441.67	-14.691	0.111226814636402
23441.78	-14.683	0.110238884486046
23441.89	-14.674	0.109282614448268
23442.00	-14.667	0.10832826927593
23442.11	-14.659	0.107384922293977
23442.22	-14.651	0.106475491421203
23442.33	-14.644	0.105571055661994
